1/B (1/T),Oscillatory MR (%)
0.030184123151222455,-2.859892822761662
0.030223667798749316,-0.4358629005322854
0.030263212446276177,-1.0372934373910425
0.030302757093803038,1.3381554257927704
0.0303423017413299,1.1221166590717466
0.03038184638885676,2.1895633744033347
0.03042139103638362,2.27263816782175
0.030460935683910482,1.417677473882332
0.030500480331437343,1.9103824594454046
0.030540024978964204,4.3072922575694434
0.030579569626491065,4.998303169907029
0.030619114274017926,6.8790103394290725
0.030658658921544787,7.069179056476042
0.030698203569071648,5.7545207286840885
0.03073774821659851,3.3659995751989698
0.03077729286412537,1.6662039769307597
0.03081683751165223,-0.19294830596466994
0.03085638215917909,-1.4877417311967491
0.030895926806705953,-2.316519251327062
0.030935471454232814,-2.965160119692726
0.030975016101759675,-2.402004723851448
0.031014560749286536,-1.0964585535461602
0.031054105396813397,-1.1006469222401947
0.031093650044340258,-1.1076820288728548
0.03113319469186712,-0.8474360503821217
0.03117273933939398,-1.0192917898276121
0.03121228398692084,-1.2075367070838006
0.0312518286344477,-0.9181395910611592
0.031291373281974566,-1.116394732929333
0.03133091792950142,-5.025249837721503
0.03137046257702829,-3.9595089683251743
0.03141000722455514,-2.6569813381786247
0.03144955187208201,-0.7008054793443108
0.031489096519608864,0.7427489495750201
0.03152864116713573,0.39850845865081297
0.031568185814662586,2.440579259378694
0.031607730462189454,4.069777334830679
0.03164727510971631,3.7718863681498043
0.031686819757243176,2.1911127847885687
0.03172636440477003,1.6936347956392375
0.0317659090522969,2.5328050916589007
0.03180545369982375,2.896436665873331
0.03184499834735062,2.588651997200081
0.031884542994877474,2.4192288851615906
0.03192408764240434,-1.208641118333329
0.031963632289931196,-3.6473131782964536
0.032003176937458064,-1.6619478212516618
0.03204272158498492,0.43956476453054805
0.032082266232511786,0.5773152769344065
0.03212181088003864,-1.4411295046741088
0.03216135552756551,-2.965602445318755
0.03220090017509236,-3.420732399141766
0.03224044482261923,-4.621274801125285
0.032279989470146084,-6.858374543330765
0.03231953411767295,-4.73352784580268
0.032359078765199806,-1.9937098508599789
0.032398623412726674,1.3445553701670967
0.03243816806025353,1.418698209082951
0.032477712707780396,1.7474614631788334
0.03251725735530725,2.4610447468831715
0.03255680200283412,2.7587771814356543
0.03259634665036097,3.832422674280057
0.03263589129788784,4.496993989349608
0.032675435945414694,2.1394550456529906
0.03271498059294156,1.0752639778528952
0.032754525240468416,-0.6736744182211716
0.032794069887995284,-1.745419129959945
0.03283361453552214,-0.7027441620093917
0.032873159183049006,-0.4206206357317619
0.03291270383057586,0.18553129790448963
0.03295224847810273,-1.7082220960123777
0.03299179312562958,-4.3889003796972474
0.03303133777315645,-3.5295620322807544
0.033070882420683304,-0.5851011458365605
0.03311042706821017,0.6074056497639404
0.033149971715737026,-1.144498479284664
0.03318951636326389,-1.4715561124782255
0.03322906101079075,-1.9538057453907136
0.033268605658317615,-2.013302523803951
0.03330815030584447,-1.267707820563757
0.03334769495337134,-0.09404646841546693
0.03338723960089819,-0.7929761855964017
0.03342678424842506,-1.3767260117236262
0.03346632889595191,-2.190755828682427
0.03350587354347878,-1.4861980162524482
0.033545418191005635,-1.1125391204073445
0.0335849628385325,-1.9184970230095715
0.03362450748605936,-0.6512435840068989
0.033664052133586225,0.4555946940578046
0.03370359678111308,0.5184234598125634
0.03374314142863995,1.3138614396792434
0.0337826860761668,1.7015003785676939
0.03382223072369367,-0.06469966121251502
0.03386177537122052,-1.6597154528432725
0.03390132001874739,-2.086467903781063
0.033940864666274245,-2.01680457118022
0.03398040931380111,-2.782874117701976
0.03401995396132797,-1.5192183087752653
0.034059498608854835,-1.201106672175822
0.03409904325638169,-1.1389118120992485
0.03413858790390856,-0.8273157747740321
0.03417813255143541,-1.7344234986313083
0.03421767719896228,-1.1613250387989495
0.03425722184648913,-0.36306058681852704
0.034296766494016,-0.9819808310715992
0.034336311141542855,-2.111273983915904
0.03437585578906972,-2.827088381369336
0.03441540043659658,-3.1688483632451963
0.034454945084123445,-2.3597926007656476
0.0344944897316503,-0.4441397986297737
0.03453403437917717,2.3005858040220772
0.03457357902670402,0.9511485350934947
0.03461312367423089,-1.2298186940795688
0.03465266832175774,-1.6695294316621236
0.03469221296928461,0.4904830059393177
0.034731757616811465,1.4101513828594676
0.03477130226433833,-0.8525265339164818
0.03481084691186519,-3.632277148332946
0.034850391559392055,-3.2799703063414043
0.03488993620691891,-2.0999709887504245
0.03492948085444578,-0.24921255893861272
0.03496902550197263,1.2266969811245367
0.0350085701494995,2.3949646630983032
0.03504811479702635,2.8426598879285834
0.03508765944455322,1.6381589965122458
0.035127204092080075,-0.009087077613571637
0.03516674873960694,-1.3655849552333272
0.0352062933871338,-1.9165801251352192
0.035245838034660665,-1.6969871584703
0.03528538268218752,-1.521836513365102
0.03532492732971439,-1.9946888195398103
0.03536447197724124,-0.8352837178577879
0.03540401662476811,-1.2638901771074487
0.03544356127229496,-1.2409252345306783
0.03548310591982183,-0.787695943109231
0.035522650567348685,1.3119463586249438
0.03556219521487555,3.672651837479215
0.03560173986240241,3.8218624656621927
0.035641284509929275,2.3899898496083907
0.03568082915745613,1.3410256715807094
0.035720373804983,2.094226137319403
0.03575991845250985,2.2156699259000128
0.03579946310003672,2.4126231225441295
0.03583900774756357,2.8678270919012547
0.03587855239509044,1.1240675809868108
0.035918097042617295,-0.26956108115064126
0.03595764169014416,-0.2370668773636453
0.03599718633767102,0.25867471354642646
0.036036730985197885,-0.9166250583119613
